"source","target","context","developer_comments"
"15951261000119109","Benign neoplasm of skin of left breast","15951261000119109",""
"15951221000119104","Benign neoplasm of skin of bilateral breasts","15951221000119104",""
"15951181000119107","Benign neoplasm of skin of right breast","15951181000119107",""
"15951101000119104","Bilateral malignant melanoma of skin of shoulders","15951101000119104",""
"15951061000119102","Bilateral malignant melanoma of skin of upper limbs","15951061000119102",""
"15951021000119107","Bilateral malignant melanoma of skin of lower limbs","15951021000119107",""
"15950981000119102","Malignant melanoma of skin of right foot","15950981000119102",""
"15950941000119107","Malignant melanoma of skin of left foot","15950941000119107",""
"15950901000119105","Malignant melanoma of skin of bilateral feet","15950901000119105",""
"15950861000119104","Malignant melanoma of skin of right breast","15950861000119104",""
"15950821000119109","Malignant melanoma of skin of left breast","15950821000119109",""
"15950741000119109","Malignant melanoma of skin of bilateral hips","15950741000119109",""
"15950421000119107","Primary Merkel cell carcinoma of skin of left breast","15950421000119107",""
"15950381000119103","Primary Merkel cell carcinoma of skin of right breast","15950381000119103",""
"15950221000119108","Primary malignant neoplasm of skin of left breast","15950221000119108",""
"15950141000119105","Primary basal cell carcinoma of skin of left breast","15950141000119105",""
"15950101000119108","Primary basal cell carcinoma of skin of right breast","15950101000119108",""
"15950061000119105","Primary malignant neoplasm of skin of right breast","15950061000119105",""
"15950021000119100","Primary squamous cell carcinoma of skin of right breast","15950021000119100",""
"15949941000119101","Primary squamous cell carcinoma of skin of left breast","15949941000119101",""
"15949581000119103","Primary squamous cell carcinoma of skin of bilateral shoulders","15949581000119103",""
"15949381000119105","Bilateral intraepidermal squamous carcinoma of lower limbs","15949381000119105",""
"15949341000119100","Bilateral intraepidermal squamous carcinoma of upper limbs","15949341000119100",""
"15948621000119105","Left foot ulcer due to post thrombotic syndrome","15948621000119105",""
"15948301000119106","Right calf ulcer due to post thrombotic syndrome","15948301000119106",""
"15948101000119108","Left calf ulcer due to post thrombotic syndrome","15948101000119108",""
"15947701000119108","Right foot ulcer due to post thrombotic syndrome","15947701000119108",""
"15938821000119108","Bilateral congenital pigmented melanocytic nevus of skin of upper limbs","15938821000119108",""
"15938781000119103","Bilateral melanocytic nevus of skin of upper limbs","15938781000119103",""
"15938741000119108","Bilateral melanocytic nevus of lower limbs","15938741000119108",""
"15937941000119107","Bilateral melanoma in situ of skin of ears","15937941000119107",""
"15937821000119109","Bilateral dermatofibroma of skin of ears","15937821000119109",""
"15937781000119104","Bilateral benign neoplasm of skin of ears","15937781000119104",""
"15937701000119107","Pigmented hairy epidermal nevus of bilateral ears","15937701000119107",""
"15937501000119102","Epidermoid cyst of finger of left hand","15937501000119102",""
"15937461000119102","Bilateral sebaceous cyst of skin of breasts","15937461000119102",""
"15937421000119107","Epidermoid cyst of finger of right hand","15937421000119107",""
"15937341000119108","Congenital distichiasis of right eyelid","15937341000119108",""
"15937301000119106","Congenital distichiasis of left eyelid","15937301000119106",""
"15936741000119107","Erysipelas of left lower limb","15936741000119107",""
"15936701000119105","Erysipelas of right lower limb","15936701000119105",""
"15936661000119103","Bilateral erysipelas of lower limbs","15936661000119103",""
"15936501000119100","Inflammatory dermatosis due to type 2 diabetes mellitus","15936501000119100",""
"15936461000119100","Stressful work schedule","15936461000119100",""
"15936341000119106","Need for personal care assistance","15936341000119106",""
"15936261000119101","Requires continuous supervision","15936261000119101",""
"15936061000119108","Eye strain of right eye","15936061000119108",""
"15936021000119103","Bilateral eye strain","15936021000119103",""
"15935981000119108","Eye strain of left eye","15935981000119108",""
"15935781000119106","Congenital deformity of right clavicle","15935781000119106",""
"15935741000119101","Congenital deformity of bilateral clavicles","15935741000119101",""
"15935701000119103","Congenital deformity of left clavicle","15935701000119103",""
"15935661000119105","Flexion deformity of joint of right foot","15935661000119105",""
"15935621000119100","Bilateral flexion deformity of wrists","15935621000119100",""
"15935581000119100","Bilateral flexion deformity of feet","15935581000119100",""
"15935541000119105","Bilateral flexion deformity of ankle joints","15935541000119105",""
"15935501000119108","Bilateral flexion deformity of hip joints","15935501000119108",""
"15935461000119108","Flexion deformity of joint of left ankle","15935461000119108",""
"15935421000119103","Bilateral flexion deformity of elbow joints","15935421000119103",""
"15935381000119107","Bilateral flexion deformity of joint of shoulder regions","15935381000119107",""
"15935341000119102","Flexion deformity of joint of left foot","15935341000119102",""
"15935301000119104","Flexion deformity of joint of right ankle","15935301000119104",""
"15935221000119102","Flexion deformity of finger of right hand","15935221000119102",""
"15935181000119105","Bilateral congenital cubitus varus","15935181000119105",""
"15935101000119102","Congenital bilateral cubitus valgus","15935101000119102",""
"15935061000119100","Acquired overriding toes of left foot","15935061000119100",""
"15935021000119105","Bilateral acquired overriding toes of feet","15935021000119105",""
"15934981000119109","Acquired overriding toes of right foot","15934981000119109",""
"15934901000119101","Bilateral flexion deformity of knees","15934901000119101",""
"15934821000119102","Congenital claw toe of right foot","15934821000119102",""
"15934781000119107","Congenital claw toe of left foot","15934781000119107",""
"15934741000119102","Bilateral acquired calcaneovarus deformity of feet","15934741000119102",""
"15934621000119101","Acquired calcaneovalgus deformity of left foot","15934621000119101",""
"15934581000119101","Acquired calcaneovalgus deformity of bilateral feet","15934581000119101",""
"15934541000119106","Acquired calcaneovalgus deformity of right foot","15934541000119106",""
"15934501000119109","Congenital right coxa valga","15934501000119109",""
"15934461000119109","Congenital bilateral coxa valga","15934461000119109",""
"15934421000119104","Congenital left coxa valga","15934421000119104",""
"15934341000119103","Congenital bilateral short Achilles tendons","15934341000119103",""
"15934261000119108","Acquired hammer toe of lesser toe of right foot","15934261000119108",""
"15934221000119103","Acquired hammer toe of lesser toe of left foot","15934221000119103",""
"15934181000119106","Bilateral acquired hammer toe of lesser toe of feet","15934181000119106",""
"15934101000119103","Bilateral acquired hallux rigidus of bilateral feet","15934101000119103",""
"15933821000119100","Congenital occlusion of ureterovesical orifice","15933821000119100",""
"15933661000119109","Lesion of right fallopian tube","15933661000119109",""
"15933621000119104","Cyst of right fallopian tube","15933621000119104",""
"15933581000119104","Cyst of left fallopian tube","15933581000119104",""
"15933541000119109","Endometriosis of right fallopian tube","15933541000119109",""
"15933501000119107","Endometriosis of left fallopian tube","15933501000119107",""
"15933461000119107","Bilateral fallopian tube endometriosis","15933461000119107",""
"15933381000119106","Congenital anomaly of left fallopian tube","15933381000119106",""
"15933341000119101","Congenital anomaly of right fallopian tube","15933341000119101",""
"15933301000119103","Embryonic cyst of left fallopian tube","15933301000119103",""
"15933261000119106","Embryonic cyst of right fallopian tube","15933261000119106",""
"15933221000119101","Abscess of left fallopian tube","15933221000119101",""
"15933181000119109","Abscess of right fallopian tube","15933181000119109",""
"15933141000119104","Bilateral benign neoplasm of fallopian tubes","15933141000119104",""
"15933101000119101","Benign neoplasm of left fallopian tube","15933101000119101",""
"15933061000119104","Benign neoplasm of right fallopian tube","15933061000119104",""
"15932981000119104","Partial occlusion of right fallopian tube","15932981000119104",""
"15932941000119109","Bilateral partial obstruction of fallopian tubes","15932941000119109",""
"15932901000119107","Partial occlusion of left fallopian tube","15932901000119107",""
"15932861000119101","Obstruction of proximal left fallopian tube","15932861000119101",""
"15932821000119106","Complete obstruction of distal right fallopian tube","15932821000119106",""
"15932781000119101","Complete obstruction of distal left fallopian tube","15932781000119101",""
"15932741000119106","Obstruction of proximal right fallopian tube","15932741000119106",""
